,BldgID,Address,City,State,Latitude,Longitude,OccupancyClass,BuildingType,UseCode,BldgClass,DesignLevel,YearBuiltNJDEP,YearBuiltMODIV,NumberofStories0,NumberOfStories,NoUnits,PlanArea0,PlanArea,FoundationType,SplitLevel,ElevationR0,ElevationR1,FirstFloorHt0,FirstFloorHt1,FloodZone,DSWI,DSWII,DSWIII,DSWIV,WindZone,AvgJanTemp,RoofShape,RoofSlope,RoofCover,RoofSystem,MeanRoofHt,WindowArea,Garage,HazusClassW,HazusClassIN,HazusClassWA,AnalysisDefault,AnalysisAdopted,Modifications,z0,structureType,replacementCost,Footprint
3905,NJBF000070304,400 N KENTUCKY AVE,Atlantic City,NJ,39.36662831,-74.4345179,RES1,3001,,17,NE,1900,1900,3101,2,1,1240.469696,1240.469696,3505,NO,28.16,36.58,3,4.65,6106,114.438563,124.062909,133.85277,140.129769,I,Above,Gable,0,5701,Wood,32.36980997,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.434571,39.366572],[-74.434467,39.366605],[-74.434518,39.366701],[-74.434622,39.366668],[-74.434571,39.366572]]]},""properties"":{}}"
3906,NJBF000071294,344 N DELAWARE AVE,Atlantic City,NJ,39.37010316,-74.42406718,RES1,3001,,27,NE,1900,1900,3102,2,2,761.8010561,761.8010561,3505,NO,40.64,55.34,3,4.62,6106,114.621704,124.217526,134.026016,140.244861,I,Above,Flat,0,5701,Wood,47.98987122,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.424177,39.370111],[-74.424121,39.370031],[-74.424009,39.370078],[-74.424065,39.370158],[-74.424177,39.370111]]]},""properties"":{}}"
3907,NJBF000070951,825 N SOUTH CAROLINA AVE,Atlantic City,NJ,39.36895511,-74.43071075,RES1,3001,,17,NE,2007,2007,3103,2,1,1602.223711,1602.223711,3505,NO,44.57,50.15,3,8.66,6106,114.492966,124.107953,133.904237,140.156562,I,Above,Hip,0,5701,Wood,47.36153593,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.430827,39.368899],[-74.430616,39.368983],[-74.430654,39.369040],[-74.430865,39.368957],[-74.430827,39.368899]]]},""properties"":{}}"
3908,NJBF000070626,411 N NEW YORK AVE,Atlantic City,NJ,39.36782231,-74.4326235,EDU1,3004,,NaN,E,1969,0,3401,3,1,47927.07833,47927.07833,3507,YES,44.11,51.76,1,2.13,6106,114.465203,124.084909,133.877941,140.142548,I,Above,Flat,0,NaN,Wood,47.93457261,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.432155,39.367783],[-74.432239,39.367928],[-74.432268,39.367918],[-74.432381,39.368114],[-74.432345,39.368126],[-74.432375,39.368178],[-74.432384,39.368175],[-74.432452,39.368292],[-74.432975,39.368112],[-74.432829,39.367859],[-74.432993,39.367803],[-74.432937,39.367706],[-74.433091,39.367653],[-74.433110,39.367686],[-74.433186,39.367659],[-74.433169,39.367630],[-74.433261,39.367598],[-74.433149,39.367405],[-74.432367,39.367675],[-74.432384,39.367704],[-74.432155,39.367783]]]},""properties"":{}}"
3909,NJBF000068605,SOUTH CAROLINA AVE STREET,Atlantic City,NJ,39.35722568,-74.42319953,COM8,3003,,NaN,ME,1969,0,3401,1,1,1582.209455,1582.209455,3502,NO,10.37,24.26,5,-1.23,6102,114.794985,124.368373,134.179632,140.436536,I,Above,Flat,0,NaN,Wood,17.31837121,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.423236,39.357186],[-74.423148,39.357214],[-74.423191,39.357297],[-74.423280,39.357270],[-74.423236,39.357186]]]},""properties"":{}}"
3910,NJBF000068269,AIR RIGHTS MICHIGAN AVE,Atlantic City,NJ,39.35619207,-74.43368385,COM8,3003,100,NaN,,1969,0,3408,9,1,1204.39808,1204.39808,3507,NO,101.18,113.75,1,0.24,6106,114.582835,124.188413,133.980832,140.291229,I,Above,Flat,0,NaN,Wood,107.4609414,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.433818,39.356334],[-74.433713,39.356146],[-74.433621,39.356177],[-74.433358,39.355705],[-74.433122,39.355728],[-74.433156,39.355697],[-74.433056,39.355707],[-74.433117,39.355817],[-74.433291,39.355800],[-74.433304,39.355883],[-74.433268,39.355859],[-74.433278,39.355922],[-74.433331,39.355917],[-74.433515,39.356248],[-74.433418,39.356280],[-74.433450,39.356301],[-74.433402,39.356344],[-74.433392,39.356284],[-74.433314,39.356292],[-74.433265,39.356204],[-74.433191,39.356211],[-74.433176,39.356183],[-74.433091,39.356211],[-74.432867,39.355808],[-74.432683,39.355869],[-74.432686,39.355885],[-74.432638,39.355901],[-74.433036,39.356501],[-74.433057,39.356483],[-74.433219,39.356591],[-74.433716,39.356426],[-74.433818,39.356334]]]},""properties"":{}}"
3911,NJBF000067486,154 S BELLEVUE AVE,Atlantic City,NJ,39.35363363,-74.44088971,RES3A,3004,29,NaN,NE,1969,0,3301,3,1,2040.038214,2040.038214,3505,YES,62.75,73.61,3,5.36,6106,114.459086,124.084805,133.864968,140.216891,I,Above,Flat,0,5701,Wood,68.17935672,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441332,39.353377],[-74.440984,39.353496],[-74.441009,39.353539],[-74.440809,39.353608],[-74.440931,39.353711],[-74.440919,39.353718],[-74.440953,39.353750],[-74.440966,39.353774],[-74.441096,39.353729],[-74.441070,39.353683],[-74.441052,39.353666],[-74.441024,39.353617],[-74.441183,39.353563],[-74.441203,39.353554],[-74.441234,39.353543],[-74.441252,39.353574],[-74.441292,39.353578],[-74.441249,39.353593],[-74.441261,39.353615],[-74.441301,39.353653],[-74.441463,39.353597],[-74.441402,39.353491],[-74.441390,39.353479],[-74.441332,39.353377]]]},""properties"":{}}"
3912,NJBF000067495,3 STANLEY CT,Atlantic City,NJ,39.35364968,-74.44112257,RES3A,3004,,33,NE,1900,1920,3301,2,1,1833.571638,1833.571638,3505,YES,34.11,42.41,3,8.86,6106,114.453842,124.080411,133.860188,140.21308,I,Above,Flat,0,5701,Wood,38.26032895,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441267,39.353678],[-74.441217,39.353575],[-74.441071,39.353617],[-74.441121,39.353720],[-74.441267,39.353678]]]},""properties"":{}}"
3913,NJBF000067579,125 S TEXAS AVE,Atlantic City,NJ,39.3538794,-74.44136649,RES3A,3004,951,NaN,NE,1969,0,3301,1,1,3557.073379,3557.073379,3505,NO,13.52,19.55,3,-1.41,6106,114.445719,124.073561,133.852937,140.206067,I,Above,Flat,0,5701,Wood,16.53644885,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.441438,39.353844],[-74.441467,39.353886],[-74.441610,39.353828],[-74.441581,39.353786],[-74.441438,39.353844]]]},""properties"":{}}"
3914,NJBF000067475,107 S CALIFORNIA AVE,Atlantic City,NJ,39.35360072,-74.44290427,RES3A,3004,29,NaN,NE,1969,0,3301,3,1,2615.985172,2615.985172,3505,YES,58.28,63.47,3,1.86,6106,114.41588,124.048656,133.825502,140.186353,I,Above,Hip,0,5701,Wood,60.87884605,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.443015,39.353513],[-74.442845,39.353568],[-74.442903,39.353677],[-74.443073,39.353622],[-74.443015,39.353513]]]},""properties"":{}}"
3915,NJBF000067437,109 S CALIFORNIA AVE,Atlantic City,NJ,39.35349207,-74.44283507,RES3A,3004,29,NaN,NE,1969,0,3301,3,1,1909.675805,1909.675805,3505,NO,48.39,61.01,3,0.61,6106,114.418739,124.051071,133.82803,140.188984,I,Above,Hip,0,5701,Wood,54.70089082,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.442784,39.353568],[-74.442992,39.353518],[-74.442956,39.353431],[-74.442749,39.353481],[-74.442784,39.353568]]]},""properties"":{}}"
3916,NJBF000066588,121 WILSON AVE,Atlantic City,NJ,39.350158,-74.45163,RES4,3003,,45,E,1925,1925,3404,2,2,1598.790376,1598.790376,3507,NO,34.88,47.24,1,2.66,6106,114.269652,123.927763,133.690788,140.101411,I,Above,Flat,0,NaN,Wood,41.06229111,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.451605,39.349992],[-74.451427,39.350057],[-74.451525,39.350218],[-74.451703,39.350154],[-74.451605,39.349992]]]},""properties"":{}}"
3917,NJBF000066376,3601 BOARDWALK,Atlantic City,NJ,39.3496037,-74.45279322,COM10,3003,212,NaN,E,1969,0,3404,6,1,84170.49031,84170.49031,3507,NO,85.33,93.97,1,0.51,6106,114.251351,123.91274,133.67399,140.09151,I,Above,Flat,0,NaN,Wood,89.65117162,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.453064,39.348934],[-74.453305,39.349300],[-74.453765,39.349119],[-74.453722,39.349054],[-74.453798,39.349024],[-74.453826,39.349066],[-74.453899,39.349038],[-74.453941,39.349101],[-74.453996,39.349079],[-74.453957,39.349020],[-74.454054,39.348982],[-74.453893,39.348736],[-74.453847,39.348754],[-74.453808,39.348694],[-74.453750,39.348717],[-74.453700,39.348640],[-74.453553,39.348697],[-74.453753,39.349002],[-74.453715,39.349017],[-74.453668,39.348945],[-74.453610,39.348967],[-74.453638,39.349009],[-74.453382,39.349110],[-74.453256,39.348918],[-74.453278,39.348909],[-74.453302,39.348944],[-74.453311,39.348941],[-74.453343,39.348989],[-74.453432,39.348954],[-74.453346,39.348824],[-74.453064,39.348934]]]},""properties"":{}}"
3918,NJBF000066615,3536 PACIFIC AVE,Atlantic City,NJ,39.35024132,-74.45209419,RES4,3003,100,NaN,E,1969,1950,3404,2,1,3277.792364,3277.792364,3507,YES,32.86,44.65,1,1.33,6106,114.258486,123.918492,133.680811,140.092981,I,Above,Flat,0,NaN,Wood,38.75673737,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.451978,39.350129],[-74.452003,39.350174],[-74.451961,39.350188],[-74.452061,39.350363],[-74.452184,39.350321],[-74.452058,39.350102],[-74.451978,39.350129]]]},""properties"":{}}"
3919,NJBF000066505,114 N RALEIGH AVE,Atlantic City,NJ,39.34991836,-74.46279278,RES3A,3001,,45,NE,1922,1922,3301,2,2,1589.115451,1589.115451,3505,YES,39.75,46.97,3,1.21,6106,114.02869,123.729106,133.475799,139.928963,I,Above,Gable,0,5701,Wood,43.35948045,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462875,39.349908],[-74.462817,39.349835],[-74.462656,39.349911],[-74.462714,39.349984],[-74.462875,39.349908]]]},""properties"":{}}"
3920,NJBF000066539,129 WILSON AVE,Atlantic City,NJ,39.35000893,-74.4515283,RES4,3003,,33,E,1900,1900,3404,2,1,819.4840836,819.4840836,3507,YES,27.69,39.87,1,0.8,6106,114.273768,123.93121,133.694388,140.105183,I,Above,Flat,0,NaN,Wood,33.78121886,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.451361,39.349971],[-74.451425,39.349951],[-74.451441,39.349983],[-74.451472,39.349973],[-74.451456,39.349941],[-74.451539,39.349916],[-74.451496,39.349831],[-74.451318,39.349886],[-74.451361,39.349971]]]},""properties"":{}}"
3921,NJBF000067343,2529 BOARDWALK,Atlantic City,NJ,39.35316031,-74.44105798,RES4,3003,101,NaN,E,1969,0,3404,1,1,3018.29658,3018.29658,3507,NO,17.26,30,1,2.88,6106,114.461385,124.08682,133.8667,140.221073,I,Above,Flat,0,NaN,Wood,23.62756966,0,0,,,,2,2,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.440962,39.353267],[-74.440996,39.353330],[-74.441103,39.353295],[-74.441089,39.353268],[-74.441207,39.353230],[-74.441106,39.353041],[-74.440536,39.353222],[-74.440618,39.353376],[-74.440962,39.353267]]]},""properties"":{}}"
3922,NJBF000066494,4223 WINCHESTER AVE,Atlantic City,NJ,39.34990216,-74.46224201,RES3A,3001,,45,NE,1900,1900,3301,3,2,1767.06873,1767.06873,3505,YES,60.46,69.51,3,7.22,6106,114.040974,123.739198,133.486665,139.938055,I,Above,Hip,0,5701,Wood,64.98209379,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462224,39.349979],[-74.462316,39.349933],[-74.462270,39.349877],[-74.462296,39.349864],[-74.462246,39.349804],[-74.462127,39.349864],[-74.462224,39.349979]]]},""properties"":{}}"
3923,NJBF000067124,100 N TRENTON AVE,Atlantic City,NJ,39.35218679,-74.45726825,RES3A,3001,,17,NE,1900,1900,3301,2,1,1379.589163,1379.589163,3505,NO,25.24,36.52,3,0.16,6106,114.120925,123.804134,133.558656,139.982579,I,Above,Flat,0,5701,Wood,30.87937749,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457133,39.352176],[-74.457171,39.352234],[-74.457328,39.352172],[-74.457290,39.352114],[-74.457133,39.352176]]]},""properties"":{}}"
3924,NJBF000066456,103 N DELANCY PL,Atlantic City,NJ,39.34979911,-74.46302649,RES3A,3001,,45,NE,1900,1900,3301,2,2,1990.365152,1990.365152,3505,NO,35.2,40.64,3,4.54,6106,114.025097,123.726202,133.472574,139.927054,I,Above,Gable,0,5701,Wood,37.92076428,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462895,39.349787],[-74.462948,39.349863],[-74.463117,39.349792],[-74.463064,39.349717],[-74.462895,39.349787]]]},""properties"":{}}"
3925,NJBF000066411,101 N DELANCY PL,Atlantic City,NJ,39.34968753,-74.46300583,RES3A,3001,,45,NE,1900,1900,3301,2,2,899.3585003,899.3585003,3505,YES,39.23,47.15,3,3.08,6106,114.026951,123.727766,133.47417,139.929088,I,Above,Flat,0,5701,Wood,43.19222615,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.462911,39.349661],[-74.462969,39.349734],[-74.463061,39.349691],[-74.463003,39.349618],[-74.462911,39.349661]]]},""properties"":{}}"
3926,NJBF000067137,3712 WINCHESTER AVE,Atlantic City,NJ,39.3522475,-74.456578,RES3A,3001,,45,NE,1920,1920,3301,2,2,1977.315855,1977.315855,3505,YES,30.06,36.4,3,-0.74,6106,114.135252,123.815936,133.571476,139.992632,I,Above,Flat,0,5701,Wood,33.22911224,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.456449,39.352187],[-74.456519,39.352305],[-74.456633,39.352264],[-74.456563,39.352146],[-74.456449,39.352187]]]},""properties"":{}}"
3927,NJBF000066600,101 N LACLEDE PL,Atlantic City,NJ,39.35020333,-74.46153812,RES3A,3001,,45,NE,1910,1910,3301,2,2,1430.09131,1430.09131,3505,NO,33.34,45.63,3,2.09,6106,114.052572,123.748613,133.497061,139.944709,I,Above,Gable,0,5701,Wood,39.48515474,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461560,39.350127],[-74.461414,39.350210],[-74.461474,39.350273],[-74.461620,39.350190],[-74.461560,39.350127]]]},""properties"":{}}"
3928,NJBF000066157,26 N LACLEDE PL,Atlantic City,NJ,39.34907625,-74.46120162,RES3A,3001,,45,NE,1925,1925,3301,2,2,2522.694079,2522.694079,3505,YES,35.5,48.51,3,7.52,6106,114.074306,123.766874,133.515828,139.967337,I,Above,Flat,0,5701,Wood,42.00641562,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461060,39.349073],[-74.461123,39.349152],[-74.461324,39.349056],[-74.461283,39.349004],[-74.461208,39.349040],[-74.461186,39.349013],[-74.461060,39.349073]]]},""properties"":{}}"
3929,NJBF000066192,15 N LACLEDE PLACE,Atlantic City,NJ,39.34915131,-74.4606841,RES3A,3001,,45,NE,1900,1900,3301,2,2,1779.556757,1779.556757,3505,NO,34.24,40.95,3,3.8,6106,114.084693,123.775388,133.525074,139.974428,I,Above,Hip,0,5701,Wood,37.59841256,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.460735,39.349058],[-74.460559,39.349125],[-74.460614,39.349212],[-74.460791,39.349144],[-74.460735,39.349058]]]},""properties"":{}}"
3930,NJBF000066253,35 S DOVER AVE,Atlantic City,NJ,39.34930715,-74.45738179,RES3A,3001,,45,NE,1915,1915,3301,2,2,1615.025426,1615.025426,3504,NO,22.92,35.42,-4,0,6106,114.15495,123.833184,133.58762,140.024241,I,Above,Hip,0,5701,Wood,29.16773605,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457249,39.349303],[-74.457293,39.349371],[-74.457476,39.349299],[-74.457432,39.349231],[-74.457249,39.349303]]]},""properties"":{}}"
3931,NJBF000067021,63 N HARRISBURG AVE,Atlantic City,NJ,39.3517208,-74.45776049,RES3A,3001,,17,NE,1900,1900,3301,1,1,2865.475261,2865.475261,3505,NO,17.26,25.72,3,-0.9,6106,114.116043,123.800287,133.554111,139.981818,I,Above,Gable,0,5701,Wood,21.48871953,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457965,39.351777],[-74.457921,39.351716],[-74.457872,39.351738],[-74.457780,39.351610],[-74.457612,39.351683],[-74.457659,39.351749],[-74.457733,39.351717],[-74.457755,39.351746],[-74.457683,39.351777],[-74.457711,39.351815],[-74.457793,39.351780],[-74.457832,39.351835],[-74.457965,39.351777]]]},""properties"":{}}"
3932,NJBF000067871,2 N BRIGHTON AVE,Atlantic City,NJ,39.3548375,-74.447571,RES3B,3001,,45,ME,1910,1910,3301,3,4,2103.384321,2103.384321,3504,YES,40.48,52.67,-4,0,6106,114.299153,123.950897,133.720162,140.095901,I,Above,Hip,0,NaN,Wood,46.57403689,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447683,39.354819],[-74.447647,39.354756],[-74.447381,39.354846],[-74.447417,39.354909],[-74.447683,39.354819]]]},""properties"":{}}"
3933,NJBF000070210,138 N PENNSYLVANIA AVE,Atlantic City,NJ,39.36623235,-74.42630081,RES3D,3004,,33,E,1900,1900,3303,3,1,4072.330473,4072.330473,3505,YES,32.14,41.34,3,-0.19,6106,114.619588,124.21716,134.022127,140.264273,I,Above,Gable,0,NaN,Wood,36.7357429,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.426178,39.366109],[-74.426318,39.366361],[-74.426454,39.366316],[-74.426314,39.366064],[-74.426178,39.366109]]]},""properties"":{}}"
3934,NJBF000068063,19 N BRIGHTON AVE,Atlantic City,NJ,39.35551839,-74.44742285,RES3B,3001,100,NaN,ME,1969,0,3301,1,1,1455.36929,1455.36929,3504,NO,12.45,25.37,-4,0,6106,114.293923,123.946299,133.71576,140.088232,I,Above,Hip,0,NaN,Wood,18.91319341,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447464,39.355422],[-74.447265,39.355499],[-74.447310,39.355568],[-74.447509,39.355491],[-74.447464,39.355422]]]},""properties"":{}}"
3935,NJBF000070685,,Atlantic City,NJ,39.368054,-74.4280175,RES1,3001,,NaN,NE,1969,0,3103,5,1,3044.275638,3044.275638,3505,NO,96.1,101.57,3,0.35,6106,114.561298,124.166669,133.968126,140.211776,I,Above,Flat,0,5701,Wood,98.83309655,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.428163,39.367976],[-74.427902,39.368069],[-74.427960,39.368165],[-74.428220,39.368071],[-74.428163,39.367976]]]},""properties"":{}}"
3936,NJBF000068113,23 N BRIGHTON AVE,Atlantic City,NJ,39.35568962,-74.44756314,RES3B,3001,29,NaN,ME,1969,0,3301,3,1,1854.467311,1854.467311,3504,YES,55.93,66.49,-4,0,6106,114.288747,123.941923,133.711148,140.083508,I,Above,Gable,0,NaN,Wood,61.20839631,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447642,39.355677],[-74.447601,39.355603],[-74.447374,39.355678],[-74.447415,39.355752],[-74.447642,39.355677]]]},""properties"":{}}"
3937,NJBF000068092,30 N BRIGHTON AVE,Atlantic City,NJ,39.35560556,-74.44839129,EDU1,3004,,NaN,E,1969,0,3401,3,1,18581.41534,18581.41534,3507,YES,45.18,55.79,1,-0.12,6106,114.271786,123.927829,133.695739,140.071744,I,Above,Gable,0,NaN,Wood,50.48314001,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447902,39.355636],[-74.447980,39.355749],[-74.447977,39.355750],[-74.448005,39.355790],[-74.448037,39.355777],[-74.448060,39.355811],[-74.448231,39.355740],[-74.448215,39.355717],[-74.448255,39.355701],[-74.448276,39.355731],[-74.448748,39.355535],[-74.448705,39.355473],[-74.448761,39.355449],[-74.448713,39.355379],[-74.448665,39.355399],[-74.448601,39.355307],[-74.448420,39.355382],[-74.448428,39.355395],[-74.448137,39.355516],[-74.448149,39.355533],[-74.447902,39.355636]]]},""properties"":{}}"
3938,NJBF000068141,28 N STENTON PL,Atlantic City,NJ,39.35578133,-74.44714877,RES3B,3001,,17,ME,1900,1900,3301,2,1,1412.727161,1412.727161,3504,NO,29.75,44.65,-4,0,6106,114.296617,123.948448,133.71833,140.088663,I,Above,Hip,0,NaN,Wood,37.20475527,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447183,39.355792],[-74.447131,39.355706],[-74.447018,39.355747],[-74.447070,39.355834],[-74.447183,39.355792]]]},""properties"":{}}"
3939,NJBF000068215,2830 ARCTIC AVE,Atlantic City,NJ,39.35602573,-74.44750686,RES3B,3001,,27,ME,1920,1920,3301,2,2,1143.387505,1143.387505,3504,YES,28.39,40.27,-4,0,6106,114.285804,123.939344,133.708633,140.079443,I,Above,Gable,0,NaN,Wood,34.33246891,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.447630,39.356015],[-74.447574,39.355910],[-74.447379,39.355972],[-74.447439,39.356084],[-74.447273,39.356137],[-74.447307,39.356200],[-74.447475,39.356147],[-74.447437,39.356076],[-74.447630,39.356015]]]},""properties"":{}}"
3940,NJBF000065768,112 S DOVER AVE,Atlantic City,NJ,39.34803935,-74.45691037,RES3A,3001,,18,NE,1920,1920,3301,2,1,3437.130423,3437.130423,3504,NO,22.3,35.42,-4,0,6106,114.181496,123.855409,133.610512,140.050635,I,Above,Hip,0,5701,Wood,28.85753166,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.457013,39.348046],[-74.456954,39.347964],[-74.456858,39.348005],[-74.456851,39.347996],[-74.456793,39.348021],[-74.456812,39.348046],[-74.456750,39.348072],[-74.456798,39.348138],[-74.457013,39.348046]]]},""properties"":{}}"
3941,NJBF000065621,3909 BOARDWALK,Atlantic City,NJ,39.34762752,-74.4560056,RES1,3001,,19,NE,1999,1999,3102,2,1,1420.361036,1420.361036,3504,NO,27.7,38.39,-4,0,6106,114.206524,123.876147,133.632555,140.070834,I,Above,Gable,0,5701,Wood,33.04260955,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.455869,39.347608],[-74.455921,39.347692],[-74.456060,39.347641],[-74.456008,39.347556],[-74.455869,39.347608]]]},""properties"":{}}"
3942,NJBF000065071,111 S BARTRAM AVE,Atlantic City,NJ,39.34606085,-74.46116196,RES3A,3001,,17,NE,1920,1920,3301,2,1,2163.968186,2163.968186,3504,NO,27.04,37.32,-4,0,6106,114.113997,123.800322,133.549279,140.013835,I,Above,Hip,0,5701,Wood,32.17562597,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461006,39.346058],[-74.461036,39.346108],[-74.461073,39.346094],[-74.461090,39.346121],[-74.461270,39.346056],[-74.461224,39.345980],[-74.461006,39.346058]]]},""properties"":{}}"
3943,NJBF000065032,117 S BARTRAM AVE,Atlantic City,NJ,39.34596326,-74.46109688,RES3A,3001,,45,NE,1910,1910,3301,2,2,2031.462027,2031.462027,3504,NO,25.9,39.41,-4,0,6106,114.116691,123.802556,133.5516,140.016337,I,Above,Hip,0,5701,Wood,32.6552655,0,0,,,,1,1,,0.03,nav,1,"{""type"":""Feature"",""geometry"":{""type"":""Polygon"",""coordinates"":[[[-74.461130,39.345872],[-74.460961,39.345949],[-74.461027,39.346035],[-74.461196,39.345959],[-74.461130,39.345872]]]},""properties"":{}}"
